"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.36268589076999e-43,1.0488963363361,0.349,0.252,5.91758308202252e-39,"24","Dnajc2"
1.63238416304861e-42,0.827272690935192,0.502,0.442,4.08846937477154e-38,"24","Thrap3"
5.29078019842163e-42,0.738479090430139,0.537,0.497,1.32512880849668e-37,"24","Anp32a"
5.79015896146639e-42,1.03197553829534,0.398,0.307,1.45020321348887e-37,"24","Tia1"
6.49200727458709e-42,0.458550383092806,0.642,0.488,1.62598814199308e-37,"24","Nme2"
1.21670805387999e-41,0.328692578561368,0.879,0.764,3.04736699174783e-37,"24","Txn1"
2.2770684106372e-41,0.864555127737849,0.453,0.367,5.70314554128194e-37,"24","Xrn2"
2.32043345601357e-41,0.787113903105739,0.527,0.48,5.81175763393159e-37,"24","Hnrnpc"
3.27123817345077e-41,0.687779786591179,0.639,0.593,8.19314312922481e-37,"24","Ankrd11"
4.5079407020592e-41,0.774517310923326,0.522,0.47,1.12905882823775e-36,"24","Polr1d"
2.18683861068034e-40,0.83388461245193,0.457,0.378,5.47715598430998e-36,"24","Nono"
3.04759409414614e-40,1.03277141261717,0.392,0.31,7.63300416819842e-36,"24","Cux1"
1.40267967345677e-39,0.930001715648819,0.374,0.286,3.51315151013984e-35,"24","Nudt21"
2.64935360423595e-39,0.934593064627302,0.296,0.198,6.63557103716936e-35,"24","Stk24"
2.15089758163835e-38,0.899965672281117,0.383,0.296,5.38713808297141e-34,"24","Phf5a"
4.43067966828723e-38,0.789879081157687,0.481,0.412,1.10970802971922e-33,"24","Rp9"
1.09821174178708e-37,0.731376087347041,0.334,0.23,2.75058112847992e-33,"24","Snx5"
1.34729796191326e-37,0.396401781304347,0.884,0.802,3.37444247540794e-33,"24","Atp5a1"
1.40844988506849e-37,1.08336012108168,0.397,0.317,3.52760358214253e-33,"24","Nme1"
1.4213044791323e-37,0.590122689972086,0.586,0.515,3.55979919843475e-33,"24","Slc38a2"
2.93107893468674e-37,0.917590484315135,0.431,0.365,7.34118029981642e-33,"24","Rbbp4"
4.75671578839549e-37,0.965922043522991,0.356,0.264,1.19136703636154e-32,"24","Cplx2"
4.78382214632143e-37,0.865171174994477,0.462,0.411,1.19815609476767e-32,"24","Supt16"
1.96405081248416e-36,0.879259423796056,0.402,0.32,4.91916166494783e-32,"24","Raly"
2.8295783826664e-36,0.478810900540616,0.255,0.153,7.08696201722626e-32,"24","Apbb1ip"
4.47537684642611e-36,0.338476257660429,0.934,0.855,1.12090288495588e-31,"24","Cox7a2"
1.04807523559672e-35,0.93133812715922,0.341,0.255,2.62500923507554e-31,"24","Ssna1"
1.56963284050037e-35,0.987506327781325,0.363,0.277,3.93130241231724e-31,"24","Phf14"
1.91555802234672e-35,0.377114753341093,0.947,0.898,4.7977066227696e-31,"24","Son"
4.39512551927323e-35,0.313771333104066,0.948,0.884,1.10080313755717e-30,"24","Sem1"
7.45522141397992e-35,0.442350063027985,0.39,0.27,1.86723475534541e-30,"24","Ezr"
1.28608133648846e-34,0.486573135885662,0.786,0.727,3.22111931536901e-30,"24","Smdt1"
1.79075252212274e-34,0.96555541287889,0.328,0.242,4.48511876690862e-30,"24","Hmgn5"
3.29228842286878e-34,0.794172428404656,0.449,0.374,8.24586558391715e-30,"24","Prpf38b"
7.75238567564559e-34,0.322186292717162,0.345,0.226,1.94166251632219e-29,"24","Emp3"
4.29923620246035e-33,0.880241629113253,0.342,0.255,1.07678669926822e-28,"24","Ssh2"
6.76067318561612e-33,0.818447820491295,0.446,0.378,1.69327820606941e-28,"24","Ddx46"
7.17091505639076e-33,1.06568149447617,0.346,0.276,1.79602738502363e-28,"24","Dnajc9"
1.34970312496652e-32,1.69424204900905,0.328,0.274,3.38046644679113e-28,"24","Dut"
2.48647705596926e-32,0.457884457013803,0.652,0.608,6.22763043438062e-28,"24","Smarca5"
2.71659814534211e-32,0.692692478088497,0.532,0.495,6.80399171482385e-28,"24","Srsf11"
4.30845512949014e-32,0.89998874846614,0.297,0.211,1.0790956717321e-27,"24","Cdc42ep3"
9.09543181540788e-32,0.770969818244122,0.369,0.277,2.27804185248706e-27,"24","Atp1b3"
1.22012986912628e-31,0.812340727735318,0.396,0.323,3.05593727021369e-27,"24","Ddx39b"
2.88894992244009e-31,0.390044583192049,0.856,0.702,7.23566397574345e-27,"24","Ube2s"
4.93601284181981e-31,0.48514277087878,0.767,0.716,1.23627377636219e-26,"24","Cd47"
5.00690258541175e-31,1.00321522214547,0.342,0.272,1.25402882154223e-26,"24","Alyref"
5.78115557202644e-31,0.518281803836793,0.687,0.65,1.44794822456974e-26,"24","Rbm25"
6.11286365168222e-31,0.421140371216599,0.775,0.709,1.53102783020033e-26,"24","Sf3b2"
6.39481162147793e-31,0.331700832471443,0.931,0.869,1.60164451871536e-26,"24","Morf4l1"
1.73063339246391e-30,0.924471581855119,0.272,0.191,4.33454439476512e-26,"24","Exosc3"
1.94006763346681e-30,0.916937931556317,0.349,0.275,4.85909339478098e-26,"24","Anapc5"
3.73094663303682e-30,0.708125133426108,0.761,0.722,9.34452893710403e-26,"24","Arl6ip1"
4.33811413631308e-30,0.396844026033395,0.737,0.642,1.08652406658097e-25,"24","Hnrnpm"
1.96113711296735e-29,0.891755746532499,0.315,0.234,4.91186401313804e-25,"24","Cdc40"
2.75126780964689e-29,0.357357015403796,0.512,0.405,6.89082535604161e-25,"24","Psme1"
2.79676870305663e-29,1.06578941408429,0.264,0.188,7.00478689367563e-25,"24","Adam10"
5.39191591438824e-29,0.803797160688188,0.504,0.466,1.35045925991768e-24,"24","Bptf"
8.67342265142688e-29,0.78204878085124,0.404,0.334,2.17234543727638e-24,"24","Hnrnpul1"
1.48613297199078e-28,0.432128646215409,0.411,0.308,3.72216864164811e-24,"24","Tpm4"
1.31481241469722e-27,0.290009446716071,0.481,0.374,3.29307917385066e-23,"24","Marcks"
2.37732547508815e-27,0.771790224278373,0.435,0.396,5.95424938490577e-23,"24","Lsm4"
3.22837291388957e-27,0.745007751490555,0.449,0.392,8.08578280012782e-23,"24","Irf2"
9.71370590724424e-27,0.677147486531823,0.503,0.454,2.43289478152839e-22,"24","Phip"
1.58872955831592e-26,0.710309717404694,0.501,0.471,3.97913205175805e-22,"24","Wasf2"
8.41836351898862e-26,1.6518334214618,0.348,0.32,2.10846332696589e-21,"24","Tuba1b"
1.02710172967367e-25,0.799950230675664,0.41,0.354,2.57247899214068e-21,"24","Srsf10"
1.16592477126098e-25,0.964176822195023,0.271,0.199,2.92017518210025e-21,"24","Atad2b"
1.29343371833282e-25,0.72905595038106,0.333,0.257,3.23953409093638e-21,"24","Rnaseh2c"
1.56902165491662e-25,0.74552181363709,0.438,0.379,3.92977163690416e-21,"24","Nop53"
2.25752818503135e-25,0.958924466491344,0.421,0.399,5.65420509222953e-21,"24","Snrpd1"
2.47438213655209e-25,0.678821176220795,0.466,0.421,6.19733749920837e-21,"24","Taf10"
4.338247876862e-25,0.804960036530547,0.374,0.311,1.08655756323886e-20,"24","Rnps1"
5.27205249908015e-25,0.597753964061385,0.575,0.557,1.32043826891962e-20,"24","Acin1"
3.82479511109053e-24,0.25416654979098,0.85,0.765,9.57958183523735e-20,"24","Cdc42"
4.0994406755819e-24,0.900365089515365,0.343,0.281,1.02674591160624e-19,"24","Dnajc21"
4.3071196979325e-24,0.793247021423543,0.335,0.265,1.07876119954417e-19,"24","Rbm17"
7.22161143728295e-24,0.881297705696614,0.301,0.233,1.80872480058189e-19,"24","Safb2"
8.2839893886887e-24,0.863939248896784,0.288,0.217,2.07480798229097e-19,"24","Rnf187"
8.29450015358607e-24,0.518274276658408,0.594,0.594,2.07744050846717e-19,"24","Snrpb"
9.92773726380819e-24,0.633787741170702,0.488,0.45,2.4865010750934e-19,"24","Psmd8"
1.17163623303548e-23,0.799229691188017,0.36,0.299,2.93448010926066e-19,"24","Nsmce4a"
2.4124921449219e-23,0.595433618586588,0.545,0.536,6.0423278261714e-19,"24","Cct2"
7.03114265048306e-23,0.934053274074171,0.272,0.206,1.76101998823999e-18,"24","Arf6"
9.92070864092258e-23,0.315092511055602,0.931,0.895,2.48474068620547e-18,"24","Srrm2"
1.91872672214009e-22,0.920615135371305,0.251,0.185,4.80564294827206e-18,"24","Pip4p1"
1.96056078774521e-22,0.351232543275579,0.8,0.753,4.91042054898665e-18,"24","Pcbp2"
4.87988508564898e-22,0.741940711480945,0.272,0.202,1.22221601855164e-17,"24","Ptbp1"
5.55548584496219e-22,0.458031725836566,0.648,0.628,1.39142698472923e-17,"24","Eif3a"
6.51801403651917e-22,0.409936852630633,0.734,0.684,1.63250179558659e-17,"24","Chd4"
7.96422132886209e-22,0.821039483139861,0.288,0.222,1.9947188740268e-17,"24","Cdk4"
9.90168440064235e-22,0.619197290665004,0.549,0.532,2.47997587498488e-17,"24","Ddx6"
1.44701745664143e-21,0.787234698253892,0.297,0.231,3.62419992190414e-17,"24","Prmt1"
7.34957882993561e-21,0.83318151445969,0.281,0.216,1.84077551374567e-16,"24","Cnot1"
1.4056748980308e-20,1.05939910141727,0.25,0.192,3.52065334960794e-16,"24","Arid1b"
1.83442224361724e-20,0.615995184547812,0.508,0.484,4.59449395136374e-16,"24","Tra2a"
2.06794009286555e-20,0.798762751339872,0.286,0.223,5.17936275659106e-16,"24","Rbm22"
2.61658830296611e-20,0.689168587043423,0.409,0.361,6.55350706360892e-16,"24","Dhx9"
2.92161168198409e-20,0.834249156217945,0.572,0.605,7.31746861869735e-16,"24","Nucks1"
3.23160008917146e-20,0.895530282027558,0.269,0.208,8.09386558333883e-16,"24","Cbx5"
3.89577411909019e-20,0.300131284620284,0.801,0.717,9.7573558586733e-16,"24","Atp1b1"
3.91520262655373e-20,0.255793099656054,0.523,0.443,9.80601649846648e-16,"24","Tln1"
9.79720295338808e-20,0.834831690277368,0.251,0.188,2.45380745170558e-15,"24","Rfc2"
1.13912760321132e-19,0.794519985228981,0.288,0.225,2.85305899500308e-15,"24","Sf3b3"
1.18497215532671e-19,0.754773601915636,0.413,0.366,2.96788126023128e-15,"24","Rtf1"
1.36238739674589e-19,0.904562500662094,0.323,0.267,3.41223547388977e-15,"24","Smg6"
1.72323199700689e-19,0.751229691205978,0.367,0.314,4.31600685970346e-15,"24","Brd8"
6.09806189196604e-19,0.825407950208611,0.258,0.197,1.52732058146181e-14,"24","Snhg1"
7.10836359623826e-19,0.593929432468695,0.475,0.441,1.78036074631383e-14,"24","Fubp1"
8.85225011096338e-19,0.805914659401274,0.278,0.218,2.21713456279189e-14,"24","Eml4"
1.0355138156572e-18,0.62639920295188,0.48,0.454,2.59354790269504e-14,"24","Tra2b"
1.4082357870661e-18,0.610279592018555,0.443,0.403,3.52706735228576e-14,"24","Trmt112"
1.54987096451387e-18,0.820140726819747,0.279,0.219,3.88180681772144e-14,"24","Kansl1"
3.97893911796425e-18,0.646477895534695,0.471,0.456,9.96565091485326e-14,"24","Smc3"
5.69825761955609e-18,0.708294203326395,0.287,0.226,1.42718560339402e-13,"24","Srrt"
1.01520495837465e-17,0.566619364060742,0.502,0.486,2.54268233874514e-13,"24","Dnajc8"
1.16404681570228e-17,0.777800889624393,0.316,0.263,2.91547165460793e-13,"24","Setd2"
1.2067191482909e-17,0.862368225549672,0.285,0.233,3.02234877880938e-13,"24","Rere"
1.53927578178001e-17,0.714400504698688,0.333,0.279,3.85527012304621e-13,"24","Lsm8"
2.35307862517618e-17,0.413005531477525,0.667,0.647,5.89352072461626e-13,"24","Luc7l2"
3.47163801428193e-17,0.429301860642835,0.379,0.311,8.69506457057051e-13,"24","Esd"
4.35565788793782e-17,0.583316650842621,0.393,0.331,1.09091807461291e-12,"24","Txnip"
5.19856307905009e-17,0.700406972970668,0.272,0.212,1.30203210877888e-12,"24","Pbdc1"
5.74778386234651e-17,0.664484088512381,0.484,0.495,1.43958994616331e-12,"24","Cbx3"
5.82908234678105e-17,0.73257114617946,0.424,0.394,1.45995196457478e-12,"24","Rbm5"
6.0001782051733e-17,0.271304060043637,0.897,0.836,1.50280463326771e-12,"24","Atp5j2"
7.6673952512637e-17,0.70177262517234,0.325,0.272,1.92037581463151e-12,"24","Polr2a"
2.88312033764872e-16,0.81811270010588,0.468,0.45,7.22106319767499e-12,"24","Tspan13"
3.07130356573034e-16,0.719329116626088,0.271,0.213,7.69238691072821e-12,"24","Actl6a"
3.82533836918759e-16,0.760514410849184,0.369,0.33,9.58094247946723e-12,"24","Rad21"
4.81780118786273e-16,0.587993981547624,0.479,0.465,1.2066664855121e-11,"24","Eif3m"
2.13538425053662e-15,0.616148087904745,0.426,0.391,5.34828339389402e-11,"24","Sri"
2.20328927551977e-15,0.643556787574676,0.365,0.327,5.51835831946681e-11,"24","Magoh"
3.37082105211422e-15,0.775325669706551,0.265,0.214,8.44255840712527e-11,"24","Nfyb"
5.73540625157431e-15,0.442254326716716,0.575,0.562,1.4364898497693e-10,"24","Ptbp3"
6.67568590043067e-15,0.767752101150456,0.258,0.206,1.67199229062187e-10,"24","Commd4"
8.17249909588914e-15,0.425178513064565,0.538,0.534,2.04688412355639e-10,"24","D8Ertd738e"
8.94320717736108e-15,0.431292171246648,0.673,0.639,2.23991566964186e-10,"24","Prpf4b"
1.0096484162985e-14,0.719748982653184,0.251,0.198,2.52876542346123e-10,"24","Twistnb"
1.78030502047531e-14,0.722958747885989,0.28,0.23,4.45895195428246e-10,"24","Znrd1"
1.98090716827275e-14,0.664078226520537,0.348,0.305,4.96138009365593e-10,"24","Brd7"
2.03191508015737e-14,0.259065750318678,0.909,0.848,5.08913450976216e-10,"24","Ywhaz"
2.06443737093561e-14,0.627030728592042,0.411,0.384,5.17058983924533e-10,"24","Khdrbs1"
2.9586235075377e-14,0.278051727596656,0.879,0.818,7.41016843697892e-10,"24","Atp5f1"
3.68708896230149e-14,0.574344477538736,0.421,0.38,9.2346830149803e-10,"24","Mif"
3.776031504417e-14,0.752662520470689,0.341,0.305,9.45744850596283e-10,"24","Zfas1"
6.54717449642581e-14,0.64939447844166,0.481,0.509,1.63980532437481e-09,"24","Smc1a"
9.82988714151682e-14,0.503096215300178,0.545,0.553,2.4619935334643e-09,"24","Pabpn1"
1.21160622331476e-13,0.740877428159094,0.273,0.227,3.03458894691415e-09,"24","Eif2s1"
3.04184293878998e-13,0.387371767901199,0.512,0.487,7.61859982449338e-09,"24","Capzb"
4.09572601194836e-13,0.628623687809188,0.263,0.212,1.02581553695259e-08,"24","Ppp4c"
4.6160250647887e-13,0.575877710696475,0.411,0.386,1.15612963772698e-08,"24","Prelid1"
5.1845921964105e-13,0.814974277124803,0.348,0.317,1.29853296151297e-08,"24","Cib1"
5.27943006616836e-13,0.295928378904256,0.789,0.751,1.32228605437253e-08,"24","Eif3c"
7.92866061622963e-13,0.387402582616046,0.472,0.42,1.98581233794087e-08,"24","Atp6v0e"
8.56347118542733e-13,0.893630547597726,0.254,0.213,2.14480699310213e-08,"24","4632427E13Rik"
9.05188408290657e-13,0.827717161984573,0.271,0.228,2.26713488740478e-08,"24","Far1"
9.78216233806434e-13,0.661485751702795,0.285,0.238,2.45004037919159e-08,"24","Eif4e2"
1.12898510449729e-12,0.312695650484022,0.645,0.63,2.82765609272392e-08,"24","Rps27l"
1.22737108518355e-12,0.723473563619718,0.321,0.283,3.07407361995072e-08,"24","Hpf1"
1.49643242231038e-12,0.566728642517984,0.25,0.197,3.74796464491858e-08,"24","Slfn2"
1.81474075187154e-12,0.690693236436063,0.356,0.327,4.54519968713746e-08,"24","Smc6"
1.89057901318841e-12,0.63770763458917,0.27,0.222,4.7351441964317e-08,"24","Tsix"
2.28113010234807e-12,0.43720552406685,0.402,0.356,5.71331845434098e-08,"24","Arhgdia"
2.92215343195961e-12,0.63786782052734,0.398,0.382,7.31882548568604e-08,"24","U2af1"
3.13416743958772e-12,0.589486188003408,0.357,0.321,7.8498357691914e-08,"24","Snrpc"
5.03841372793274e-12,0.435951525011082,0.516,0.501,1.26192110229803e-07,"24","Sh3glb1"
5.09487919841176e-12,0.444293696565885,0.586,0.588,1.27606344403421e-07,"24","Snrnp70"
5.4928823863681e-12,0.463500431456472,0.546,0.565,1.37574732248975e-07,"24","Ndufs5"
5.98165882486877e-12,0.621261727747562,0.336,0.299,1.49816626927663e-07,"24","Cnot6l"
6.99506137903238e-12,0.585843355564864,0.404,0.386,1.75198307299245e-07,"24","Tcp1"
7.50486691565103e-12,0.542623000636086,0.254,0.205,1.87966896769396e-07,"24","Gm26917"
7.6901436455e-12,0.443188206758015,0.524,0.542,1.92607337745193e-07,"24","Micos10"
1.04938451542359e-11,0.990761541606635,0.367,0.369,2.62828845732992e-07,"24","Tmpo"
1.13213603336599e-11,0.469201471443781,0.647,0.657,2.83554790916846e-07,"24","Nap1l1"
1.6440137695539e-11,0.488599170541862,0.506,0.513,4.11759688722469e-07,"24","Srp9"
1.762823359686e-11,0.410229529717252,0.718,0.728,4.41516738666955e-07,"24","Pnrc1"
2.23661130753246e-11,0.267138012526561,0.824,0.78,5.60181668084579e-07,"24","Ndufa2"
3.55125760035393e-11,0.678013349302918,0.284,0.243,8.89447978584646e-07,"24","Gabpb2"
4.59767701949185e-11,0.778254617121872,0.331,0.305,1.15153418630193e-06,"24","Mob4"
4.7331110300294e-11,0.459122707080088,0.515,0.525,1.18545498858116e-06,"24","Sf3b6"
5.76200237002991e-11,0.601287196900975,0.336,0.301,1.44315111359769e-06,"24","Utp3"
6.87122481323271e-11,0.640185375910946,0.261,0.219,1.72096696672226e-06,"24","Timm17b"
1.28406504062864e-10,0.558960709147552,0.461,0.451,3.2160693007585e-06,"24","Fgfr1op2"
1.71430891103992e-10,0.768897236955345,0.25,0.213,4.29365809859059e-06,"24","Nhp2"
3.33673813065692e-10,0.615763490511842,0.255,0.214,8.35719432204333e-06,"24","Snrpa"
5.35335422002441e-10,0.668131891585136,0.268,0.232,1.34080109794731e-05,"24","Tmem243"
5.40756461572956e-10,0.524229322175983,0.437,0.431,1.35437863365563e-05,"24","Tomm22"
7.75896723342413e-10,0.454434610962378,0.543,0.576,1.94331093328341e-05,"24","Srrm1"
1.03906656029842e-09,0.556650597675939,0.319,0.281,2.60244610692343e-05,"24","Hadha"
1.10727402100779e-09,0.534194284325624,0.298,0.259,2.77327851301611e-05,"24","Hdac1"
1.15093799262847e-09,0.595922563943639,0.4,0.388,2.88263929633726e-05,"24","Mrpl57"
1.15228199285725e-09,0.684549733973368,0.281,0.246,2.88600547931026e-05,"24","Usp1"
1.22054042617876e-09,0.406574958121048,0.522,0.548,3.05696555140732e-05,"24","Sept7"
1.23901540747547e-09,0.597225471643568,0.265,0.226,3.10323798956306e-05,"24","Ak2"
1.37547212457451e-09,0.611054109297264,0.258,0.219,3.44500748320931e-05,"24","Tcerg1"
1.79368151338378e-09,0.559565965221658,0.38,0.357,4.49245471842101e-05,"24","Mrpl43"
2.83671788575479e-09,0.601496010408605,0.312,0.276,7.10484361666146e-05,"24","Dock8"
4.16927810600402e-09,0.659853488429859,0.413,0.4,0.000104423739442977,"24","Kcnq1ot1"
4.17169077532391e-09,0.669553175909762,0.256,0.22,0.000104484167158763,"24","Mplkip"
4.88436366105122e-09,0.456713055083404,0.352,0.316,0.000122333772254689,"24","Ostc"
5.55865831212817e-09,0.606163856991804,0.375,0.354,0.000139222156085562,"24","Ttc14"
5.8049938703747e-09,0.545032268614449,0.346,0.314,0.000145391876477405,"24","Snhg8"
6.34011761845989e-09,0.251456630555785,0.793,0.751,0.000158794585871946,"24","Selenow"
1.03513333951687e-08,0.521150009226656,0.335,0.305,0.000259259496215395,"24","Zfp207"
1.06601941688276e-08,0.512444165388924,0.411,0.399,0.000266995223152457,"24","Ewsr1"
1.48059751781159e-08,0.574384098318358,0.386,0.37,0.00037083045431109,"24","Gpbp1"
1.56298208485317e-08,0.2505352547357,0.285,0.233,0.000391464492972325,"24","Clec2d"
2.6305103350291e-08,0.408373632331831,0.27,0.231,0.000658837618511388,"24","Pou2f2"
2.73353314365923e-08,0.568857151227908,0.429,0.429,0.000684640711160892,"24","Mtpn"
3.53797683131024e-08,0.567314523115368,0.408,0.406,0.000886121677169963,"24","Nop10"
3.93545917838812e-08,0.546842314530787,0.302,0.269,0.000985675105819087,"24","Smap2"
6.54522320730514e-08,0.559153950206283,0.313,0.284,0.00163931660450164,"24","Fundc2"
6.95820472979395e-08,0.518973741314062,0.384,0.366,0.00174275195662419,"24","Tardbp"
8.37688042188224e-08,0.540663996012601,0.273,0.241,0.00209807347046463,"24","Arl6ip4"
9.66772742545985e-08,0.531984378552411,0.393,0.383,0.00242137901098067,"24","Hnrnpl"
1.04771446715921e-07,0.431165040410017,0.502,0.51,0.00262410565444697,"24","Pnn"
1.1188333832344e-07,0.51781969624675,0.389,0.375,0.00280223009164887,"24","Abcf1"
1.1526038656226e-07,0.513385471957025,0.286,0.253,0.00288681164183837,"24","Pds5a"
1.66677754623632e-07,0.627854123920558,0.26,0.231,0.00417461104230348,"24","Naa15"
1.7604390930438e-07,0.303027794677016,0.688,0.684,0.00440919575243749,"24","Srsf5"
1.87289777356249e-07,0.297233239076808,0.657,0.662,0.00469085976366462,"24","Psma2"
1.90751698271532e-07,0.497091102746307,0.276,0.243,0.00477756703490878,"24","Dazap1"
2.39726387872438e-07,0.280006042029591,0.915,0.903,0.00600418711065309,"24","Hsp90b1"
2.49166841350736e-07,0.314185183822399,0.693,0.684,0.00624063270847053,"24","Ncor1"
2.60635141951707e-07,0.490082901852412,0.424,0.429,0.00652786776532246,"24","Cwc15"
3.28786665296687e-07,0.512347933639988,0.423,0.43,0.00823479081902082,"24","Ubap2l"
4.32364380455744e-07,0.638981126837162,0.256,0.229,0.0108289982728946,"24","Fbl"
5.56723642724066e-07,0.5165708969862,0.424,0.441,0.013943700355667,"24","Snrpd3"
5.70055027422507e-07,0.480873299850164,0.472,0.514,0.0142775982168241,"24","Srsf2"
5.92168471546188e-07,0.452025045368272,0.412,0.408,0.0148314515383458,"24","Ndufs8"
7.45662698750338e-07,0.517850438066901,0.418,0.414,0.018675867952901,"24","Nsd1"
7.81681406105015e-07,0.50185316294465,0.298,0.272,0.0195779924973062,"24","Brd4"
8.97092467098669e-07,0.563229004016174,0.257,0.228,0.0224685779309533,"24","Lsm14a"
9.09535770684305e-07,0.255278144925736,0.672,0.671,0.0227802329125591,"24","Ube2d3"
9.19769544607681e-07,0.531820414776127,0.305,0.28,0.023036548014244,"24","Mapk1"
1.05856454634032e-06,0.520994370770097,0.345,0.333,0.0265128076276395,"24","Suz12"
1.22295826021871e-06,0.568813637579803,0.253,0.225,0.0306302125854379,"24","Commd3"
1.3535536081604e-06,0.489585702995831,0.403,0.4,0.0339011036699853,"24","Mrps21"
1.50918019885901e-06,0.327273720119067,0.489,0.503,0.0377989272606228,"24","Eef1d"
1.53359073237226e-06,0.574181084305215,0.317,0.301,0.0384103134829956,"24","Rbbp7"
2.10795735544771e-06,0.475547939571731,0.397,0.399,0.0527958999245433,"24","Mrpl20"
2.18875413643408e-06,0.45677436613334,0.451,0.464,0.0548195361011279,"24","Prpf40a"
3.41740135408902e-06,0.513633582913513,0.32,0.304,0.0855922343145137,"24","Eif1ax"
3.69248200049198e-06,0.467859323572366,0.425,0.429,0.0924819041843222,"24","Ube2d2a"
4.01632681794832e-06,0.558845460888268,0.341,0.332,0.100592921482334,"24","Baz1b"
4.07071679062255e-06,0.52829512564855,0.266,0.242,0.101955172737932,"24","Nt5c"
4.15809186599696e-06,0.490784390661454,0.27,0.244,0.10414356887576,"24","Eif4ebp2"
4.45271056890784e-06,0.427129843370861,0.405,0.399,0.111522588908866,"24","Ppp2ca"
4.64588375298298e-06,0.514256017672983,0.256,0.231,0.116360804477212,"24","Sf3a3"
4.70124526342141e-06,0.446611151339968,0.52,0.546,0.117747388867653,"24","Clk1"
4.83335818550557e-06,0.531793791217007,0.258,0.233,0.121056289114173,"24","Fam76b"
5.0085676695646e-06,0.316371960685698,0.679,0.679,0.125444585851915,"24","Ndufa6"
6.83240129867844e-06,0.573176789536967,0.255,0.231,0.1711243229267,"24","Strap"
6.91426012472682e-06,0.452159758603283,0.435,0.447,0.173174559083908,"24","Sarnp"
8.81147803996085e-06,0.526949666511295,0.279,0.255,0.220692278988859,"24","Tmod3"
1.0733809647704e-05,0.470801092642328,0.34,0.325,0.268838996436396,"24","Mrpl54"
1.17637540223115e-05,0.275029949748962,0.634,0.648,0.294634983242815,"24","Psmb3"
1.25390883862848e-05,0.264433717607722,0.314,0.287,0.314054007722889,"24","Resf1"
1.33744433584538e-05,0.514977995011701,0.254,0.231,0.334976308355833,"24","Pin1"
1.69080742055861e-05,0.499468633261759,0.311,0.294,0.42347962655311,"24","Matr3"
1.70508237341906e-05,0.42160955086914,0.357,0.348,0.427054931246537,"24","Pfdn6"
1.71789333155532e-05,0.513774277763562,0.318,0.305,0.430263563821346,"24","Wbp11"
1.99400753928438e-05,0.594764648583651,0.288,0.27,0.499419128289165,"24","Brd3"
2.08418683296808e-05,0.365890529064241,0.541,0.548,0.522005434185185,"24","Ypel3"
2.44651035992468e-05,0.566585187459652,0.3,0.284,0.612752984746735,"24","Zfand6"
2.59942778101018e-05,0.443643299918362,0.423,0.429,0.651052682031809,"24","Aimp1"
2.73865979974468e-05,0.492267528278715,0.474,0.5,0.685924733444054,"24","Kmt2e"
2.789479247482e-05,0.662016888054133,0.297,0.289,0.698652972324342,"24","Med13"
3.15342846065865e-05,0.662888029429765,0.257,0.239,0.789807692256565,"24","Krit1"
3.17784876637488e-05,0.479946434709025,0.368,0.365,0.795924002026253,"24","Csnk2b"
4.36026918244617e-05,0.275416915770748,0.224,0.291,1,"24","Pnpla8"
5.54457335698807e-05,0.489381349033954,0.255,0.232,1,"24","Cnot6"
5.69295854043263e-05,0.33297942797517,0.343,0.324,1,"24","Cpsf6"
5.88178071436584e-05,0.435078188688928,0.325,0.311,1,"24","Capza1"
6.95034340517e-05,0.436341259697933,0.353,0.344,1,"24","Thoc7"
7.06742279939438e-05,0.397107878489292,0.251,0.224,1,"24","Mlec"
7.2526488169287e-05,0.41955896599382,0.264,0.241,1,"24","Lman2"
0.000110444073709072,0.559203881852806,0.315,0.307,1,"24","Cdk12"
0.000131998336547492,0.552191700120376,0.289,0.276,1,"24","Gm47283"
0.000143652204938775,0.366975399659032,0.375,0.363,1,"24","Ccdc12"
0.000154106936257325,0.395346073570187,0.359,0.35,1,"24","Srsf1"
0.000190652140314263,0.335991977948098,0.288,0.266,1,"24","Tmed5"
0.000192754150902983,0.593106895522933,0.309,0.304,1,"24","Tomm5"
0.000201650777634441,0.581441971389787,0.319,0.314,1,"24","Ddx21"
0.000206029846143221,0.460223888978316,0.386,0.395,1,"24","Llph"
0.000258834868275564,0.432616673255302,0.387,0.392,1,"24","Polr2j"
0.000269395820460158,0.418625376896894,0.391,0.401,1,"24","Syncrip"
0.00027039962638749,0.416236673457912,0.405,0.424,1,"24","Psma6"
0.000315182745317621,0.43193887881503,0.262,0.245,1,"24","Lsm7"
0.00033261846239707,0.373469136095307,0.355,0.347,1,"24","Grb2"
0.000377080069345373,0.440749144856666,0.255,0.236,1,"24","Snrpb2"
0.000387153881657931,0.339014792218165,0.598,0.634,1,"24","Fis1"
0.000396937202916836,0.443273428591941,0.282,0.268,1,"24","Ppm1g"
0.000415225274249789,0.334248799488399,0.366,0.36,1,"24","Srsf9"
0.000451307999617049,0.508379290894403,0.359,0.366,1,"24","Stag2"
0.000454720086075672,0.505494170967879,0.334,0.339,1,"24","Ubald2"
0.000499230340982199,0.264323991642601,0.768,0.762,1,"24","Rsrp1"
0.000520143100001802,0.470635614368585,0.282,0.27,1,"24","Csnk1g2"
0.000582446509441358,0.759671205894705,0.404,0.465,1,"24","Ranbp1"
